transaction_id,created_at,country,amount,psp_name,routing_region,payment_method,auth_status,decline_code
2626,2024/4/19 09:00,DE,166.24,Stripe,NA,VISA,Approved,
2627,2024/4/19 10:00,IN,45.99,Checkout,NA,UPI,Approved,
2628,2024/4/19 11:00,US,139.34,Adyen,NA,VISA,Approved,
2629,2024/4/19 12:00,BR,51.58,Checkout,APAC,PIX,Approved,
2630,2024/4/19 13:00,BR,26.57,Stripe,EU,VISA,Approved,
2631,2024/4/19 14:00,US,112.12,Checkout,EU,VISA,Approved,
2632,2024/4/19 15:00,US,29.53,Adyen,EU,MASTERCARD,Approved,
2633,2024/4/19 16:00,IN,87.26,Adyen,NA,UPI,Approved,
2634,2024/4/19 17:00,IN,72.68,Stripe,NA,VISA,Declined,201
2635,2024/4/19 18:00,US,207.34,Stripe,APAC,MASTERCARD,Approved,
2636,2024/4/19 19:00,US,29.36,Checkout,APAC,MASTERCARD,Approved,
2637,2024/4/19 20:00,DE,105.85,Stripe,EU,VISA,Approved,
2638,2024/4/19 21:00,SG,41.99,Adyen,EU,MASTERCARD,Approved,
2639,2024/4/19 22:00,DE,18.62,Checkout,EU,VISA,Approved,
2640,2024/4/19 23:00,US,10.17,Checkout,EU,VISA,Approved,
2641,2024/4/20 00:00,IN,30.43,Checkout,EU,VISA,Declined,201
2642,2024/4/20 01:00,IN,29.18,Checkout,EU,UPI,Declined,59
2643,2024/4/20 02:00,SG,10.7,Stripe,NA,VISA,Approved,
2644,2024/4/20 03:00,US,152.52,Checkout,APAC,VISA,Declined,51
2645,2024/4/20 04:00,IN,180.79,Checkout,APAC,UPI,Approved,
2646,2024/4/20 05:00,BR,44.27,Checkout,NA,PIX,Approved,
2647,2024/4/20 06:00,DE,58.41,Adyen,EU,MASTERCARD,Approved,
2648,2024/4/20 07:00,BR,68.63,Adyen,EU,PIX,Approved,
2649,2024/4/20 08:00,BR,165.99,Stripe,EU,VISA,Declined,51
2650,2024/4/20 09:00,BR,168.32,Adyen,APAC,VISA,Declined,14
2651,2024/4/20 10:00,IN,104.45,Adyen,APAC,UPI,Approved,
2652,2024/4/20 11:00,BR,101.91,Stripe,EU,VISA,Approved,
2653,2024/4/20 12:00,BR,54.32,Stripe,EU,VISA,Declined,51
2654,2024/4/20 13:00,IN,10.35,Checkout,NA,UPI,Declined,5
2655,2024/4/20 14:00,SG,66.55,Checkout,EU,VISA,Approved,
2656,2024/4/20 15:00,BR,188.62,Stripe,NA,VISA,Approved,
2657,2024/4/20 16:00,SG,47.92,Checkout,EU,MASTERCARD,Approved,
2658,2024/4/20 17:00,SG,61.78,Checkout,EU,MASTERCARD,Approved,
2659,2024/4/20 18:00,IN,143.22,Checkout,EU,UPI,Approved,
2660,2024/4/20 19:00,US,59.66,Stripe,NA,VISA,Approved,
2661,2024/4/20 20:00,BR,68.58,Adyen,NA,PIX,Approved,
2662,2024/4/20 21:00,SG,145.51,Adyen,NA,MASTERCARD,Approved,
2663,2024/4/20 22:00,IN,10.16,Stripe,APAC,VISA,Approved,
2664,2024/4/20 23:00,US,28.46,Stripe,APAC,VISA,Approved,
2665,2024/4/21 00:00,US,269.84,Checkout,EU,MASTERCARD,Approved,
2666,2024/4/21 01:00,IN,144.76,Stripe,NA,UPI,Approved,
2667,2024/4/21 02:00,IN,158.34,Stripe,NA,VISA,Approved,
2668,2024/4/21 03:00,US,102.47,Stripe,EU,VISA,Approved,
2669,2024/4/21 04:00,US,112.1,Stripe,EU,MASTERCARD,Approved,
2670,2024/4/21 05:00,BR,49.31,Checkout,EU,PIX,Approved,
2671,2024/4/21 06:00,US,66.25,Checkout,EU,VISA,Approved,
2672,2024/4/21 07:00,BR,161.68,Stripe,NA,PIX,Approved,
2673,2024/4/21 08:00,US,56.28,Stripe,APAC,MASTERCARD,Approved,
2674,2024/4/21 09:00,IN,47.92,Adyen,NA,VISA,Declined,5
2675,2024/4/21 10:00,SG,81.15,Adyen,APAC,VISA,Approved,
2676,2024/4/21 11:00,IN,103.01,Stripe,EU,VISA,Approved,
2677,2024/4/21 12:00,BR,196.7,Adyen,APAC,VISA,Approved,
2678,2024/4/21 13:00,IN,436.59,Adyen,NA,VISA,Approved,
2679,2024/4/21 14:00,IN,36.02,Checkout,NA,UPI,Approved,
2680,2024/4/21 15:00,BR,133.24,Checkout,NA,PIX,Approved,
2681,2024/4/21 16:00,IN,88.32,Checkout,NA,UPI,Approved,
2682,2024/4/21 17:00,SG,13.36,Adyen,NA,VISA,Approved,
2683,2024/4/21 18:00,IN,226.69,Stripe,NA,VISA,Declined,5
2684,2024/4/21 19:00,BR,60.35,Checkout,EU,PIX,Approved,
2685,2024/4/21 20:00,BR,57.43,Adyen,APAC,PIX,Approved,
2686,2024/4/21 21:00,IN,226.63,Stripe,EU,UPI,Approved,
2687,2024/4/21 22:00,IN,79.18,Checkout,APAC,UPI,Approved,
2688,2024/4/21 23:00,BR,183.19,Adyen,APAC,VISA,Approved,
2689,2024/4/22 00:00,BR,68.55,Checkout,APAC,VISA,Approved,
2690,2024/4/22 01:00,BR,120.14,Adyen,NA,PIX,Approved,
2691,2024/4/22 02:00,BR,75.13,Checkout,NA,VISA,Approved,
2692,2024/4/22 03:00,US,41.47,Adyen,NA,VISA,Approved,
2693,2024/4/22 04:00,IN,122.94,Stripe,APAC,VISA,Approved,
2694,2024/4/22 05:00,BR,143.43,Checkout,APAC,PIX,Declined,5
2695,2024/4/22 06:00,DE,83.43,Checkout,APAC,VISA,Approved,
2696,2024/4/22 07:00,BR,10.4,Adyen,EU,VISA,Approved,
2697,2024/4/22 08:00,US,29.44,Stripe,NA,MASTERCARD,Approved,
2698,2024/4/22 09:00,BR,53.86,Stripe,NA,PIX,Approved,
2699,2024/4/22 10:00,SG,214.78,Checkout,NA,MASTERCARD,Approved,
2700,2024/4/22 11:00,SG,79.96,Adyen,EU,MASTERCARD,Approved,
2701,2024/4/22 12:00,BR,212.2,Checkout,EU,PIX,Approved,
2702,2024/4/22 13:00,DE,168.14,Adyen,EU,VISA,Approved,
2703,2024/4/22 14:00,IN,57.3,Stripe,APAC,UPI,Approved,
2704,2024/4/22 15:00,IN,96.92,Checkout,EU,VISA,Approved,
2705,2024/4/22 16:00,SG,146.02,Adyen,APAC,MASTERCARD,Approved,
2706,2024/4/22 17:00,SG,43.41,Stripe,APAC,VISA,Declined,201
2707,2024/4/22 18:00,IN,138.29,Adyen,NA,VISA,Declined,5
2708,2024/4/22 19:00,IN,126.76,Checkout,NA,VISA,Declined,51
2709,2024/4/22 20:00,IN,41.3,Adyen,EU,UPI,Declined,51
2710,2024/4/22 21:00,IN,118.34,Checkout,APAC,UPI,Approved,
2711,2024/4/22 22:00,SG,76.96,Stripe,APAC,VISA,Approved,
2712,2024/4/22 23:00,BR,23.47,Adyen,APAC,PIX,Approved,
2713,2024/4/23 00:00,BR,53.86,Stripe,NA,VISA,Declined,14
2714,2024/4/23 01:00,BR,52.23,Stripe,NA,PIX,Approved,
2715,2024/4/23 02:00,IN,240.7,Checkout,NA,UPI,Approved,
2716,2024/4/23 03:00,IN,29.93,Checkout,NA,VISA,Declined,51
2717,2024/4/23 04:00,US,47.86,Stripe,NA,VISA,Approved,
2718,2024/4/23 05:00,DE,110.65,Checkout,NA,VISA,Approved,
2719,2024/4/23 06:00,SG,86.8,Stripe,EU,VISA,Approved,
2720,2024/4/23 07:00,IN,71.22,Checkout,EU,UPI,Declined,51
2721,2024/4/23 08:00,SG,70.18,Checkout,EU,MASTERCARD,Approved,
2722,2024/4/23 09:00,SG,159.5,Adyen,EU,VISA,Approved,
2723,2024/4/23 10:00,SG,42.11,Adyen,APAC,MASTERCARD,Approved,
2724,2024/4/23 11:00,BR,32,Checkout,NA,PIX,Approved,
2725,2024/4/23 12:00,BR,10,Stripe,NA,PIX,Approved,
2726,2024/4/23 13:00,BR,56.33,Stripe,EU,PIX,Approved,
2727,2024/4/23 14:00,IN,24.86,Stripe,APAC,VISA,Approved,
2728,2024/4/23 15:00,IN,64.7,Checkout,EU,UPI,Approved,
2729,2024/4/23 16:00,IN,14.32,Checkout,NA,UPI,Approved,
2730,2024/4/23 17:00,BR,63.93,Stripe,EU,VISA,Declined,51
2731,2024/4/23 18:00,US,104.3,Adyen,APAC,VISA,Declined,14
2732,2024/4/23 19:00,BR,80.48,Adyen,NA,PIX,Approved,
2733,2024/4/23 20:00,IN,130.01,Stripe,APAC,UPI,Approved,
2734,2024/4/23 21:00,DE,179.09,Checkout,EU,MASTERCARD,Declined,5
2735,2024/4/23 22:00,DE,102.28,Checkout,NA,MASTERCARD,Declined,5
2736,2024/4/23 23:00,SG,82,Stripe,APAC,VISA,Approved,
2737,2024/4/24 00:00,DE,113.04,Adyen,APAC,VISA,Approved,
2738,2024/4/24 01:00,BR,104.92,Stripe,APAC,PIX,Approved,
2739,2024/4/24 02:00,DE,146.92,Stripe,NA,MASTERCARD,Approved,
2740,2024/4/24 03:00,IN,86.21,Stripe,NA,UPI,Approved,
2741,2024/4/24 04:00,BR,27.17,Adyen,EU,PIX,Approved,
2742,2024/4/24 05:00,IN,173.13,Stripe,EU,VISA,Declined,51
2743,2024/4/24 06:00,IN,15.35,Adyen,NA,UPI,Approved,
2744,2024/4/24 07:00,IN,138.28,Checkout,APAC,UPI,Approved,
2745,2024/4/24 08:00,US,111.22,Adyen,NA,MASTERCARD,Approved,
2746,2024/4/24 09:00,SG,113.38,Adyen,NA,MASTERCARD,Approved,
2747,2024/4/24 10:00,US,88.08,Stripe,NA,VISA,Approved,
2748,2024/4/24 11:00,IN,46.26,Checkout,NA,UPI,Approved,
2749,2024/4/24 12:00,SG,76.38,Stripe,EU,VISA,Approved,
2750,2024/4/24 13:00,US,190.24,Adyen,EU,VISA,Approved,
2751,2024/4/24 14:00,BR,116.01,Adyen,APAC,VISA,Approved,
2752,2024/4/24 15:00,US,116.92,Stripe,NA,MASTERCARD,Approved,
2753,2024/4/24 16:00,IN,193.5,Checkout,NA,VISA,Approved,
2754,2024/4/24 17:00,BR,209.05,Adyen,EU,PIX,Approved,
2755,2024/4/24 18:00,DE,142.77,Adyen,EU,VISA,Approved,
2756,2024/4/24 19:00,IN,289.64,Adyen,NA,UPI,Approved,
2757,2024/4/24 20:00,BR,115.45,Checkout,EU,PIX,Approved,
2758,2024/4/24 21:00,SG,142.42,Stripe,NA,VISA,Approved,
2759,2024/4/24 22:00,US,164.58,Checkout,APAC,VISA,Approved,
2760,2024/4/24 23:00,IN,202.05,Checkout,APAC,UPI,Approved,
2761,2024/4/25 00:00,IN,38.17,Adyen,APAC,UPI,Approved,
2762,2024/4/25 01:00,IN,25.06,Checkout,NA,UPI,Approved,
2763,2024/4/25 02:00,US,28.95,Adyen,EU,VISA,Approved,
2764,2024/4/25 03:00,BR,56.62,Checkout,APAC,PIX,Approved,
2765,2024/4/25 04:00,IN,168.51,Checkout,NA,UPI,Declined,51
2766,2024/4/25 05:00,DE,68.97,Stripe,APAC,VISA,Approved,
2767,2024/4/25 06:00,BR,76.83,Checkout,APAC,VISA,Declined,14
2768,2024/4/25 07:00,IN,25.08,Stripe,EU,UPI,Declined,51
2769,2024/4/25 08:00,BR,27.88,Adyen,NA,VISA,Approved,
2770,2024/4/25 09:00,US,55.11,Adyen,EU,MASTERCARD,Approved,
2771,2024/4/25 10:00,IN,44.36,Stripe,EU,UPI,Approved,
2772,2024/4/25 11:00,IN,144.7,Adyen,EU,UPI,Approved,
2773,2024/4/25 12:00,SG,24.95,Adyen,APAC,VISA,Approved,
2774,2024/4/25 13:00,BR,30.99,Checkout,APAC,PIX,Approved,
2775,2024/4/25 14:00,BR,104.65,Stripe,APAC,PIX,Approved,
2776,2024/4/25 15:00,BR,69.7,Adyen,NA,VISA,Approved,
2777,2024/4/25 16:00,IN,65.13,Stripe,EU,UPI,Approved,
2778,2024/4/25 17:00,IN,167.05,Checkout,APAC,VISA,Declined,51
2779,2024/4/25 18:00,BR,66.67,Adyen,EU,VISA,Approved,
2780,2024/4/25 19:00,IN,85.63,Adyen,EU,UPI,Approved,
2781,2024/4/25 20:00,IN,55.56,Stripe,EU,UPI,Approved,
2782,2024/4/25 21:00,SG,76.99,Adyen,EU,VISA,Approved,
2783,2024/4/25 22:00,DE,148.11,Stripe,EU,VISA,Approved,
2784,2024/4/25 23:00,SG,61.15,Adyen,APAC,VISA,Approved,
2785,2024/4/26 00:00,SG,95.84,Checkout,NA,MASTERCARD,Declined,14
2786,2024/4/26 01:00,IN,61.83,Checkout,NA,UPI,Approved,
2787,2024/4/26 02:00,DE,9.53,Stripe,NA,VISA,Approved,
2788,2024/4/26 03:00,IN,45.48,Adyen,NA,VISA,Approved,
2789,2024/4/26 04:00,DE,54.29,Adyen,EU,VISA,Approved,
2790,2024/4/26 05:00,DE,85.06,Stripe,APAC,VISA,Declined,51
2791,2024/4/26 06:00,US,127.63,Checkout,APAC,VISA,Declined,51
2792,2024/4/26 07:00,DE,71.7,Checkout,EU,VISA,Declined,59
2793,2024/4/26 08:00,US,60.19,Checkout,EU,MASTERCARD,Approved,
2794,2024/4/26 09:00,IN,101.13,Stripe,APAC,VISA,Declined,201
2795,2024/4/26 10:00,BR,82.06,Checkout,APAC,PIX,Approved,
2796,2024/4/26 11:00,US,24.74,Stripe,NA,VISA,Declined,59
2797,2024/4/26 12:00,IN,213.1,Checkout,NA,UPI,Approved,
2798,2024/4/26 13:00,US,63.78,Checkout,NA,MASTERCARD,Approved,
2799,2024/4/26 14:00,DE,82.05,Stripe,APAC,MASTERCARD,Declined,59
2800,2024/4/26 15:00,IN,19.91,Adyen,NA,UPI,Approved,
2801,2024/4/26 16:00,SG,174.03,Adyen,APAC,VISA,Approved,
2802,2024/4/26 17:00,DE,57.05,Adyen,APAC,MASTERCARD,Approved,
2803,2024/4/26 18:00,DE,228.53,Checkout,EU,VISA,Declined,14
2804,2024/4/26 19:00,DE,79.02,Checkout,APAC,MASTERCARD,Approved,
2805,2024/4/26 20:00,BR,122.21,Adyen,EU,VISA,Declined,14
2806,2024/4/26 21:00,DE,61.45,Checkout,EU,VISA,Approved,
2807,2024/4/26 22:00,SG,26.62,Checkout,APAC,MASTERCARD,Approved,
2808,2024/4/26 23:00,IN,110.37,Adyen,APAC,UPI,Approved,
2809,2024/4/27 00:00,BR,109.52,Stripe,NA,VISA,Approved,
2810,2024/4/27 01:00,US,7.05,Adyen,APAC,VISA,Approved,
2811,2024/4/27 02:00,IN,24.08,Adyen,NA,UPI,Approved,
2812,2024/4/27 03:00,US,171.4,Stripe,NA,VISA,Approved,
2813,2024/4/27 04:00,US,57.36,Checkout,APAC,MASTERCARD,Approved,
2814,2024/4/27 05:00,IN,133.12,Adyen,NA,UPI,Approved,
2815,2024/4/27 06:00,US,301.55,Adyen,EU,VISA,Approved,
2816,2024/4/27 07:00,SG,114.54,Checkout,EU,VISA,Approved,
2817,2024/4/27 08:00,BR,80.02,Checkout,APAC,PIX,Declined,201
2818,2024/4/27 09:00,IN,45.03,Stripe,APAC,VISA,Approved,
2819,2024/4/27 10:00,IN,101.39,Checkout,APAC,UPI,Approved,
2820,2024/4/27 11:00,BR,109.99,Adyen,EU,VISA,Approved,
2821,2024/4/27 12:00,DE,86.67,Checkout,NA,MASTERCARD,Approved,
2822,2024/4/27 13:00,IN,136.87,Checkout,EU,VISA,Approved,
2823,2024/4/27 14:00,US,29.14,Stripe,NA,MASTERCARD,Declined,51
2824,2024/4/27 15:00,IN,87.9,Stripe,NA,UPI,Approved,
2825,2024/4/27 16:00,BR,80.29,Adyen,APAC,PIX,Approved,
2826,2024/4/27 17:00,SG,51.1,Adyen,APAC,MASTERCARD,Approved,
2827,2024/4/27 18:00,US,108.1,Checkout,APAC,MASTERCARD,Approved,
2828,2024/4/27 19:00,IN,26.45,Adyen,EU,UPI,Approved,
2829,2024/4/27 20:00,BR,42.6,Adyen,EU,VISA,Declined,14
2830,2024/4/27 21:00,IN,62.54,Checkout,EU,VISA,Approved,
2831,2024/4/27 22:00,BR,70.39,Checkout,APAC,VISA,Declined,59
2832,2024/4/27 23:00,US,112.17,Checkout,APAC,MASTERCARD,Approved,
2833,2024/4/28 00:00,IN,120.81,Stripe,NA,VISA,Declined,51
2834,2024/4/28 01:00,IN,41.45,Stripe,NA,VISA,Approved,
2835,2024/4/28 02:00,BR,227.2,Checkout,APAC,PIX,Approved,
2836,2024/4/28 03:00,DE,107.36,Stripe,EU,MASTERCARD,Approved,
2837,2024/4/28 04:00,DE,272.88,Stripe,APAC,VISA,Declined,5
2838,2024/4/28 05:00,IN,199.2,Stripe,EU,UPI,Approved,
2839,2024/4/28 06:00,SG,52.21,Adyen,APAC,MASTERCARD,Approved,
2840,2024/4/28 07:00,BR,26.34,Checkout,APAC,VISA,Declined,51
2841,2024/4/28 08:00,BR,20.36,Checkout,NA,VISA,Approved,
2842,2024/4/28 09:00,SG,8.28,Adyen,EU,VISA,Approved,
2843,2024/4/28 10:00,DE,96.95,Stripe,EU,VISA,Approved,
2844,2024/4/28 11:00,DE,48.74,Checkout,APAC,VISA,Approved,
2845,2024/4/28 12:00,US,126.01,Stripe,NA,VISA,Declined,201
2846,2024/4/28 13:00,BR,50.93,Adyen,APAC,VISA,Approved,
2847,2024/4/28 14:00,SG,41,Stripe,APAC,VISA,Approved,
2848,2024/4/28 15:00,IN,120.55,Adyen,EU,UPI,Declined,59
2849,2024/4/28 16:00,US,318.61,Adyen,APAC,VISA,Approved,
2850,2024/4/28 17:00,BR,196.05,Stripe,NA,VISA,Approved,
2851,2024/4/28 18:00,US,122.01,Stripe,APAC,VISA,Approved,
2852,2024/4/28 19:00,IN,182.87,Checkout,NA,VISA,Declined,59
2853,2024/4/28 20:00,IN,112.97,Adyen,EU,UPI,Approved,
2854,2024/4/28 21:00,DE,7.09,Stripe,EU,VISA,Approved,
2855,2024/4/28 22:00,IN,138.43,Stripe,APAC,VISA,Approved,
2856,2024/4/28 23:00,BR,119.1,Checkout,NA,PIX,Declined,51
2857,2024/4/29 00:00,IN,158.36,Checkout,EU,UPI,Approved,
2858,2024/4/29 01:00,IN,48.44,Checkout,NA,VISA,Declined,51
2859,2024/4/29 02:00,IN,175.41,Adyen,EU,VISA,Declined,5
2860,2024/4/29 03:00,IN,28.71,Checkout,EU,VISA,Declined,14
2861,2024/4/29 04:00,SG,91.72,Adyen,NA,MASTERCARD,Declined,201
2862,2024/4/29 05:00,IN,81.24,Checkout,NA,UPI,Approved,
2863,2024/4/29 06:00,DE,4.03,Adyen,NA,VISA,Declined,51
2864,2024/4/29 07:00,US,53.32,Checkout,EU,VISA,Approved,
2865,2024/4/29 08:00,BR,117.88,Adyen,NA,VISA,Approved,
2866,2024/4/29 09:00,US,54.52,Checkout,APAC,MASTERCARD,Approved,
2867,2024/4/29 10:00,BR,213.57,Checkout,NA,PIX,Declined,201
2868,2024/4/29 11:00,SG,97.27,Stripe,EU,VISA,Approved,
2869,2024/4/29 12:00,IN,66.76,Adyen,NA,UPI,Approved,
2870,2024/4/29 13:00,BR,176.05,Stripe,NA,VISA,Declined,59
2871,2024/4/29 14:00,SG,58.65,Adyen,NA,VISA,Approved,
2872,2024/4/29 15:00,DE,31.15,Stripe,APAC,MASTERCARD,Approved,
2873,2024/4/29 16:00,SG,124.55,Checkout,EU,MASTERCARD,Approved,
2874,2024/4/29 17:00,BR,25.93,Stripe,APAC,VISA,Approved,
2875,2024/4/29 18:00,SG,55.38,Checkout,APAC,VISA,Approved,
2876,2024/4/29 19:00,BR,84.9,Adyen,EU,VISA,Approved,
2877,2024/4/29 20:00,BR,66.12,Checkout,EU,VISA,Declined,5
2878,2024/4/29 21:00,IN,483.69,Stripe,NA,UPI,Approved,
2879,2024/4/29 22:00,US,113.83,Adyen,EU,VISA,Approved,
2880,2024/4/29 23:00,IN,75.45,Stripe,NA,VISA,Approved,
2881,2024/4/30 00:00,BR,49.67,Checkout,APAC,VISA,Approved,
2882,2024/4/30 01:00,SG,106.72,Checkout,NA,VISA,Approved,
2883,2024/4/30 02:00,IN,181.16,Stripe,EU,UPI,Approved,
2884,2024/4/30 03:00,IN,17.33,Adyen,NA,UPI,Approved,
2885,2024/4/30 04:00,IN,104.68,Stripe,APAC,VISA,Declined,51
2886,2024/4/30 05:00,DE,72.06,Checkout,EU,MASTERCARD,Approved,
2887,2024/4/30 06:00,BR,143.44,Adyen,EU,PIX,Approved,
2888,2024/4/30 07:00,BR,85.7,Stripe,NA,PIX,Approved,
2889,2024/4/30 08:00,SG,116.65,Checkout,NA,MASTERCARD,Approved,
2890,2024/4/30 09:00,SG,284.68,Adyen,NA,MASTERCARD,Approved,
2891,2024/4/30 10:00,BR,146.77,Stripe,APAC,VISA,Approved,
2892,2024/4/30 11:00,US,65.79,Adyen,APAC,MASTERCARD,Approved,
2893,2024/4/30 12:00,SG,35.36,Checkout,EU,VISA,Approved,
2894,2024/4/30 13:00,US,72.2,Stripe,EU,MASTERCARD,Approved,
2895,2024/4/30 14:00,IN,35.86,Stripe,APAC,UPI,Approved,
2896,2024/4/30 15:00,SG,91.5,Checkout,NA,MASTERCARD,Approved,
2897,2024/4/30 16:00,BR,91.7,Checkout,NA,VISA,Approved,
2898,2024/4/30 17:00,IN,21.39,Checkout,APAC,VISA,Approved,
2899,2024/4/30 18:00,BR,89.64,Stripe,NA,VISA,Approved,
2900,2024/4/30 19:00,IN,229.49,Checkout,APAC,UPI,Approved,
2901,2024/4/30 20:00,IN,87.21,Stripe,NA,UPI,Approved,
2902,2024/4/30 21:00,SG,60.21,Stripe,NA,VISA,Approved,
2903,2024/4/30 22:00,IN,138.86,Adyen,EU,VISA,Approved,
2904,2024/4/30 23:00,BR,73.43,Checkout,NA,VISA,Declined,51
2905,2024/5/1 00:00,BR,78.08,Checkout,NA,VISA,Approved,
2906,2024/5/1 01:00,IN,176.06,Adyen,APAC,VISA,Declined,51
2907,2024/5/1 02:00,DE,38.12,Stripe,APAC,VISA,Approved,
2908,2024/5/1 03:00,IN,156.24,Stripe,APAC,UPI,Approved,
2909,2024/5/1 04:00,BR,20.26,Stripe,APAC,PIX,Approved,
2910,2024/5/1 05:00,BR,306.25,Checkout,NA,VISA,Approved,
2911,2024/5/1 06:00,IN,39.13,Stripe,APAC,VISA,Approved,
2912,2024/5/1 07:00,IN,88.59,Adyen,EU,UPI,Approved,
2913,2024/5/1 08:00,US,205.52,Stripe,APAC,MASTERCARD,Approved,
2914,2024/5/1 09:00,DE,20.81,Checkout,NA,VISA,Approved,
2915,2024/5/1 10:00,IN,54.65,Checkout,EU,UPI,Approved,
2916,2024/5/1 11:00,US,147.78,Stripe,NA,VISA,Approved,
2917,2024/5/1 12:00,US,13.54,Stripe,EU,VISA,Declined,5
2918,2024/5/1 13:00,SG,118.65,Checkout,EU,MASTERCARD,Approved,
2919,2024/5/1 14:00,BR,106.34,Stripe,EU,PIX,Approved,
2920,2024/5/1 15:00,BR,11.57,Adyen,NA,PIX,Declined,201
2921,2024/5/1 16:00,BR,9.61,Checkout,EU,VISA,Approved,
2922,2024/5/1 17:00,US,8.27,Stripe,NA,MASTERCARD,Declined,59
2923,2024/5/1 18:00,SG,102.67,Stripe,EU,MASTERCARD,Approved,
2924,2024/5/1 19:00,IN,44.49,Stripe,APAC,UPI,Approved,
2925,2024/5/1 20:00,BR,18.71,Adyen,APAC,PIX,Approved,
2926,2024/5/1 21:00,DE,164.06,Checkout,EU,VISA,Approved,
2927,2024/5/1 22:00,SG,216.37,Adyen,EU,VISA,Approved,
2928,2024/5/1 23:00,DE,207.4,Stripe,APAC,MASTERCARD,Approved,
2929,2024/5/2 00:00,SG,88.91,Adyen,APAC,VISA,Approved,
2930,2024/5/2 01:00,BR,10.12,Stripe,NA,PIX,Approved,
2931,2024/5/2 02:00,US,17.88,Stripe,APAC,MASTERCARD,Approved,
2932,2024/5/2 03:00,US,28.81,Checkout,NA,MASTERCARD,Declined,5
2933,2024/5/2 04:00,IN,46.88,Checkout,EU,UPI,Approved,
2934,2024/5/2 05:00,BR,203.53,Stripe,NA,PIX,Approved,
2935,2024/5/2 06:00,US,108.61,Stripe,EU,VISA,Approved,
2936,2024/5/2 07:00,IN,85,Stripe,NA,UPI,Approved,
2937,2024/5/2 08:00,SG,92.26,Checkout,NA,VISA,Approved,
2938,2024/5/2 09:00,US,157.57,Checkout,NA,VISA,Approved,
2939,2024/5/2 10:00,DE,150.64,Stripe,EU,VISA,Declined,59
2940,2024/5/2 11:00,IN,84.16,Checkout,EU,UPI,Approved,
2941,2024/5/2 12:00,IN,180.41,Stripe,NA,UPI,Approved,
2942,2024/5/2 13:00,US,55.52,Adyen,EU,MASTERCARD,Approved,
2943,2024/5/2 14:00,IN,144.44,Checkout,NA,UPI,Approved,
2944,2024/5/2 15:00,US,176.99,Stripe,EU,MASTERCARD,Approved,
2945,2024/5/2 16:00,SG,156.6,Adyen,NA,VISA,Approved,
2946,2024/5/2 17:00,IN,34.2,Stripe,APAC,VISA,Declined,5
2947,2024/5/2 18:00,BR,69.59,Adyen,APAC,PIX,Declined,5
2948,2024/5/2 19:00,BR,12.66,Checkout,NA,PIX,Approved,
2949,2024/5/2 20:00,BR,23.91,Checkout,EU,VISA,Declined,5
2950,2024/5/2 21:00,DE,66.04,Stripe,NA,MASTERCARD,Approved,
2951,2024/5/2 22:00,SG,87.58,Checkout,APAC,MASTERCARD,Approved,
2952,2024/5/2 23:00,US,108.28,Checkout,APAC,MASTERCARD,Approved,
2953,2024/5/3 00:00,US,23.4,Adyen,NA,VISA,Approved,
2954,2024/5/3 01:00,BR,73.76,Checkout,APAC,PIX,Approved,
2955,2024/5/3 02:00,DE,161.95,Adyen,NA,VISA,Declined,51
2956,2024/5/3 03:00,US,99.4,Adyen,APAC,VISA,Approved,
2957,2024/5/3 04:00,US,122.81,Adyen,EU,MASTERCARD,Approved,
2958,2024/5/3 05:00,SG,87.63,Checkout,EU,VISA,Approved,
2959,2024/5/3 06:00,IN,43.45,Stripe,EU,VISA,Declined,51
2960,2024/5/3 07:00,SG,31.6,Stripe,NA,VISA,Approved,
2961,2024/5/3 08:00,IN,69.54,Checkout,NA,UPI,Approved,
2962,2024/5/3 09:00,BR,133.72,Adyen,EU,PIX,Approved,
2963,2024/5/3 10:00,BR,37.5,Checkout,EU,PIX,Approved,
2964,2024/5/3 11:00,DE,54.1,Stripe,EU,MASTERCARD,Approved,
2965,2024/5/3 12:00,SG,83.8,Adyen,APAC,MASTERCARD,Approved,
2966,2024/5/3 13:00,US,244.09,Checkout,EU,VISA,Approved,
2967,2024/5/3 14:00,US,104.67,Adyen,APAC,MASTERCARD,Approved,
2968,2024/5/3 15:00,US,102.36,Adyen,EU,MASTERCARD,Approved,
2969,2024/5/3 16:00,DE,61.47,Stripe,NA,MASTERCARD,Approved,
2970,2024/5/3 17:00,BR,250.39,Adyen,EU,PIX,Approved,
2971,2024/5/3 18:00,BR,89.5,Checkout,APAC,PIX,Approved,
2972,2024/5/3 19:00,IN,166.55,Adyen,EU,UPI,Approved,
2973,2024/5/3 20:00,SG,31.69,Adyen,APAC,VISA,Approved,
2974,2024/5/3 21:00,US,75.79,Checkout,EU,VISA,Approved,
2975,2024/5/3 22:00,BR,444.63,Stripe,APAC,PIX,Approved,
2976,2024/5/3 23:00,IN,91.29,Stripe,APAC,VISA,Declined,14
2977,2024/5/4 00:00,SG,59.47,Checkout,EU,VISA,Declined,14
2978,2024/5/4 01:00,IN,170.98,Adyen,EU,VISA,Approved,
2979,2024/5/4 02:00,US,64.55,Checkout,NA,MASTERCARD,Approved,
2980,2024/5/4 03:00,DE,68.13,Checkout,NA,MASTERCARD,Approved,
2981,2024/5/4 04:00,BR,14.05,Checkout,NA,PIX,Approved,
2982,2024/5/4 05:00,IN,7.6,Stripe,APAC,UPI,Approved,
